machine_id,day,vibration,temperature,pressure,load,failure
11,113,1.946,56.4,4.889,0.661,0
11,114,2.056,58.29,4.892,0.931,0
11,115,1.98,57.56,4.868,0.79,0
11,116,1.875,56.9,5.004,0.805,0
11,117,2.071,57.9,4.801,0.659,0
11,118,1.936,58.21,4.902,0.964,0
11,119,2.378,57.92,4.953,0.764,0
11,120,1.862,58.69,4.876,0.926,0
11,121,1.956,56.21,4.98,0.71,0
11,122,1.959,55.99,4.849,0.784,0
11,123,2.017,58.67,4.791,0.906,0
11,124,3.1,56.27,4.748,0.783,0
11,125,2.207,58.95,4.883,0.707,0
11,126,1.961,53.2,4.915,0.606,0
11,127,2.128,56.09,4.911,0.707,0
11,128,2.072,57.3,5.033,0.732,0
11,129,2.214,56.33,4.732,0.809,0
11,130,2.083,58.74,4.918,0.911,0
11,131,1.978,58.18,4.956,0.992,0
11,132,2.22,56.83,4.868,0.725,0
11,133,1.998,56.54,4.833,0.688,0
11,134,2.177,55.37,4.891,0.8,0
11,135,2.318,57.94,4.767,0.936,0
11,136,2.097,58.21,5.048,0.779,0
11,137,2.144,57.8,4.91,0.817,0
11,138,1.995,57.45,4.879,0.978,0
11,139,1.995,57.49,4.933,0.821,0
11,140,1.923,56.39,4.825,0.656,0
11,141,2.064,57.8,4.9,0.727,0
11,142,1.971,58.02,4.794,0.988,0
11,143,2.103,58.77,5.021,0.873,0
11,144,2.293,55.59,4.879,0.61,0
11,145,1.918,58.08,4.848,0.77,0
11,146,2.259,57.72,4.9,0.603,0
11,147,2.397,60.35,4.76,0.967,0
11,148,2.296,58.5,5.035,0.694,0
11,149,2.343,58.18,4.753,0.856,0
11,150,2.0,59.93,4.798,0.872,0
11,151,2.182,58.47,4.801,0.728,0
11,152,1.998,60.7,4.924,0.991,0
11,153,2.45,58.41,4.929,0.789,0
11,154,2.327,57.58,4.849,0.992,0
11,155,2.283,58.52,4.757,0.711,0
11,156,2.312,59.11,4.885,0.815,0
11,157,2.265,59.12,4.559,0.733,0
11,158,2.584,57.6,4.976,0.605,0
11,159,2.527,60.77,4.806,0.813,0
11,160,2.329,59.12,4.713,0.743,0
11,161,2.449,59.95,4.67,0.923,0
11,162,2.278,60.07,4.756,0.983,0
11,163,2.312,58.86,4.555,0.839,0
11,164,2.494,59.33,4.821,0.855,0
11,165,2.593,58.6,4.888,0.882,0
11,166,2.457,59.18,4.607,0.678,0
11,167,2.568,60.61,4.777,0.791,0
11,168,2.304,61.53,4.688,0.811,0
11,169,2.739,59.19,4.532,0.74,0
11,170,2.312,59.06,4.723,0.7,0
11,171,2.585,57.85,4.787,0.654,0
11,172,2.352,60.59,4.761,0.814,0
11,173,2.488,61.01,4.746,0.755,0
11,174,2.899,59.14,4.641,0.841,0
11,175,2.269,61.29,4.589,0.913,0
11,176,3.695,59.31,4.797,0.812,0
11,177,2.353,58.71,4.744,0.794,0
11,178,2.597,59.79,4.791,0.755,0
11,179,2.51,60.41,4.55,0.762,0
11,180,2.616,61.49,4.787,0.814,0
11,181,2.615,60.88,4.634,0.947,0
11,182,2.825,60.3,4.707,0.614,0
11,183,2.583,62.56,4.787,0.954,0
11,184,2.722,61.31,4.525,0.987,0
11,185,2.691,63.31,4.588,0.888,0
11,186,2.773,62.05,4.548,0.801,0
11,187,2.78,61.11,4.664,0.835,0
11,188,2.678,61.11,4.568,0.981,0
11,189,2.593,59.16,4.419,0.722,0
11,190,2.83,62.04,4.614,0.936,0
11,191,2.779,60.2,4.624,0.719,0
11,192,3.051,64.14,4.491,0.902,0
11,193,3.002,58.54,4.556,0.67,0
11,194,2.883,64.89,4.632,0.932,0
11,195,2.873,60.07,4.551,0.649,0
11,196,3.049,62.19,4.484,0.939,0
11,197,3.041,63.42,4.663,0.956,0
11,198,3.199,62.82,4.572,0.696,0
11,199,2.904,60.07,4.378,0.616,0
11,200,3.232,62.71,4.284,0.96,0
11,201,3.294,64.41,4.52,0.967,0
11,202,3.18,63.23,4.362,0.871,0
11,203,3.403,62.7,4.621,0.651,0
11,204,3.146,65.18,4.408,0.994,0
11,205,3.206,64.08,4.408,0.943,0
11,206,3.42,62.83,4.372,0.736,0
11,207,3.567,64.75,4.383,0.945,0
11,208,3.483,61.23,4.52,0.607,0
11,209,3.712,63.86,4.15,0.835,0
11,210,3.295,64.75,4.368,0.889,0
11,211,3.31,63.7,4.408,0.78,0
11,212,3.691,64.85,4.266,0.919,0
11,213,3.598,62.52,4.315,0.885,0
11,214,3.755,62.78,4.349,0.614,0
11,215,3.559,63.26,4.369,0.601,0
11,216,4.272,65.05,4.095,0.926,0
11,217,3.712,65.52,4.107,0.788,0
11,218,3.802,64.66,4.406,0.884,0
11,219,4.009,65.49,4.165,0.661,0
11,220,4.333,64.99,4.156,0.861,0
11,221,4.312,66.0,4.292,0.858,0
11,222,4.327,67.99,4.284,0.967,0
11,223,4.579,68.2,4.218,0.762,0
11,224,4.444,65.69,4.159,0.699,0
11,225,7.154,66.0,4.372,0.789,0
11,226,4.487,66.47,4.093,0.878,0
11,227,4.635,65.15,4.126,0.613,0
11,228,4.22,67.38,4.254,0.783,1
11,229,1.983,54.74,5.052,0.602,0
11,230,1.905,54.95,4.944,0.635,0
11,231,1.741,57.26,4.885,0.96,0
11,232,4.521,55.51,4.819,0.781,0
11,233,2.069,58.43,5.022,0.911,0
11,234,2.17,56.51,4.879,0.98,0
11,235,2.287,57.81,4.98,0.746,0
11,236,1.752,55.33,4.951,0.601,0
11,237,1.859,58.81,4.979,0.964,0
11,238,2.111,57.4,4.907,0.899,0
11,239,1.829,57.81,4.83,0.863,0
11,240,2.0,56.08,4.926,0.698,0
11,241,1.992,54.28,4.833,0.637,0
11,242,1.93,57.08,4.939,0.85,0
11,243,1.779,59.07,4.72,0.843,0
11,244,2.133,55.58,4.999,0.692,0
11,245,2.293,58.03,4.99,0.848,0
11,246,2.19,56.45,4.921,0.904,0
11,247,2.222,58.83,5.057,0.862,0
11,248,2.144,57.2,4.882,0.643,0
11,249,2.167,57.11,4.67,0.853,0
11,250,2.24,57.67,5.137,0.845,0
11,251,1.974,57.26,4.936,0.713,0
11,252,3.937,58.47,4.893,0.955,0
11,253,2.299,57.05,4.928,0.753,0
11,254,2.111,57.23,4.875,0.891,0
11,255,2.138,57.09,5.186,0.935,0
11,256,2.219,57.03,4.894,0.736,0
11,257,1.833,55.13,4.936,0.647,0
11,258,1.862,56.75,4.998,0.638,0
11,259,2.163,55.06,4.742,0.883,0
11,260,1.957,59.26,5.002,0.958,0
11,261,2.224,56.6,4.912,0.641,0
11,262,2.025,56.67,4.878,0.679,0
11,263,2.038,56.68,4.979,0.873,0
11,264,2.183,58.28,4.876,0.61,0
11,265,2.423,57.88,4.891,0.76,0
11,266,2.223,59.62,4.871,0.925,0
11,267,2.293,58.29,4.892,0.877,0
11,268,2.253,61.52,4.866,0.939,0
11,269,2.143,58.24,5.05,0.796,0
11,270,2.196,57.29,4.787,0.635,0
11,271,2.653,55.97,4.843,0.614,0
11,272,2.38,59.1,4.752,0.786,0
11,273,2.101,58.87,4.97,0.935,0
11,274,2.319,57.4,4.828,0.821,0
11,275,2.39,59.13,4.892,0.723,0
11,276,2.581,59.85,4.725,0.921,0
11,277,2.436,60.2,4.91,0.651,0
11,278,2.554,59.42,4.856,0.691,0
11,279,2.275,59.4,4.809,0.677,0
11,280,2.384,59.13,4.898,0.809,0
11,281,2.421,59.98,4.727,0.888,0
11,282,2.57,61.1,4.651,0.692,0
11,283,2.347,59.07,4.889,0.766,0
11,284,2.468,61.26,4.556,0.979,0
11,285,2.322,60.16,4.489,0.963,0
11,286,2.572,58.15,4.712,0.601,0
11,287,2.542,62.04,4.799,0.744,0
11,288,2.595,61.24,4.692,0.799,0
11,289,2.588,58.73,4.528,0.703,0
11,290,2.534,62.02,4.433,0.927,0
11,291,2.626,58.92,4.663,0.76,0
11,292,2.648,60.94,4.619,0.764,0
11,293,2.534,63.13,4.606,0.948,0
11,294,3.089,60.12,4.616,0.799,0
11,295,3.003,58.11,4.565,0.798,0
11,296,2.562,61.62,4.458,0.825,0
11,297,2.929,63.05,4.534,0.8,0
11,298,2.973,62.45,4.465,0.761,0
11,299,2.878,60.65,4.546,0.931,0
11,300,3.019,60.66,4.576,0.693,0
11,301,2.891,62.54,4.69,0.947,0
11,302,3.101,59.99,4.455,0.69,0
11,303,3.034,59.85,4.381,0.607,0
11,304,2.879,61.27,4.497,0.717,0
11,305,3.072,61.75,4.445,0.918,0
11,306,3.455,63.07,4.356,0.981,0
11,307,3.29,63.86,4.344,0.906,0
11,308,3.262,62.05,4.261,0.637,0
11,309,6.053,61.85,4.283,0.76,0
11,310,3.443,64.02,4.233,0.671,0
11,311,3.52,61.75,4.477,0.944,0
11,312,3.414,63.87,4.206,0.856,0
11,313,3.515,62.62,4.276,0.965,0
11,314,3.279,62.86,4.427,0.71,0
11,315,3.688,64.48,4.233,0.827,0
11,316,3.754,63.6,4.153,0.671,0
11,317,4.003,65.02,4.149,0.942,0
11,318,3.917,65.01,4.196,0.657,0
11,319,4.152,66.67,4.0,0.996,0
11,320,4.278,67.66,4.192,0.927,0
11,321,4.21,65.08,4.397,0.784,0
11,322,4.516,66.44,4.155,0.667,0
11,323,4.579,67.57,4.187,0.769,0
11,324,4.283,66.7,4.07,0.879,0
11,325,4.469,65.98,4.128,0.64,0
11,326,4.741,66.47,4.202,0.644,0
11,327,4.518,66.65,4.207,0.625,1
11,328,2.185,56.98,4.873,0.875,0
11,329,2.268,56.51,4.784,0.759,0
11,330,1.75,59.01,4.818,0.824,0
11,331,1.905,56.98,4.872,0.863,0
11,332,2.0,57.21,5.082,0.921,0
11,333,2.285,56.66,4.817,0.913,0
11,334,1.902,56.72,4.966,0.733,0
11,335,1.895,56.9,4.936,0.71,0
11,336,1.845,55.96,4.819,0.784,0
11,337,2.003,55.89,4.834,0.688,0
11,338,2.124,56.86,5.108,0.678,0
11,339,1.816,57.87,5.021,0.947,0
11,340,1.981,56.95,4.943,0.852,0
11,341,1.881,57.39,4.896,0.7,0
11,342,2.021,57.98,5.013,0.875,0
11,343,2.156,58.42,5.085,0.824,0
11,344,1.92,56.82,4.966,0.7,0
11,345,3.144,56.56,4.889,0.876,0
11,346,1.929,56.08,4.915,0.635,0
11,347,2.301,56.5,5.176,0.72,0
11,348,1.913,53.5,4.858,0.691,0
11,349,1.966,57.67,4.833,0.735,0
11,350,2.1,55.64,5.104,0.802,0
11,351,1.969,57.66,4.655,0.785,0
11,352,1.92,56.51,5.015,0.874,0
11,353,2.104,55.77,4.969,0.653,0
11,354,2.18,56.22,4.945,0.641,0
11,355,2.146,57.09,4.801,0.691,0
11,356,2.16,56.52,4.813,0.741,0
11,357,2.042,59.29,4.797,0.855,0
11,358,1.943,58.05,4.753,0.726,0
11,359,2.256,57.74,4.839,0.738,0
11,360,2.244,54.89,4.898,0.628,0
11,361,1.991,58.4,4.85,0.748,0
11,362,1.992,57.28,4.802,0.798,0
11,363,2.36,57.5,5.079,0.913,0
11,364,2.539,57.77,4.882,0.736,0
12,0,2.547,59.14,4.814,0.745,0
12,1,2.075,58.26,4.62,0.671,0
12,2,2.301,57.9,4.635,0.608,0
12,3,2.407,56.42,4.68,0.774,0
12,4,2.246,57.14,4.698,0.947,0
12,5,2.251,59.83,4.607,0.925,0
12,6,2.126,56.51,4.718,0.811,0
12,7,2.22,56.6,4.719,0.845,0
12,8,2.395,58.16,4.807,0.89,0
12,9,2.32,57.54,4.83,0.839,0
12,10,2.111,56.31,4.399,0.754,0
12,11,2.227,58.92,4.743,0.97,0
12,12,4.13,59.55,4.883,0.95,0
12,13,2.446,57.6,4.751,0.713,0
12,14,2.085,55.29,4.944,0.787,0
12,15,2.289,59.46,4.753,0.802,0
12,16,1.94,58.55,4.725,0.949,0
12,17,1.852,61.37,4.742,0.942,0
12,18,2.085,58.11,4.721,0.82,0
12,19,2.284,57.35,4.765,0.747,0
12,20,2.389,56.96,4.765,0.899,0
12,21,2.312,59.86,4.674,0.785,0
12,22,2.224,58.47,4.425,0.998,0
12,23,2.093,56.88,4.73,0.878,0
12,24,2.175,58.33,4.8,0.812,0
12,25,2.136,58.38,4.73,0.847,0
12,26,2.137,58.04,4.791,0.822,0
12,27,2.369,59.12,4.515,0.951,0
12,28,2.195,57.19,4.594,0.764,0
12,29,1.903,58.22,4.698,0.917,0
12,30,2.111,59.48,4.532,0.983,0
12,31,2.221,57.48,4.726,0.8,0
12,32,2.241,60.87,4.742,0.869,0
12,33,2.379,60.18,4.651,0.884,0
12,34,2.349,57.81,4.72,0.623,0
12,35,2.034,57.67,4.745,0.847,0
12,36,2.271,57.91,4.768,0.889,0
12,37,2.37,59.77,4.743,0.833,0
12,38,2.066,56.77,4.762,0.721,0
12,39,2.31,60.17,4.513,0.743,0
12,40,2.155,58.29,4.658,0.865,0
12,41,2.213,58.42,4.621,0.708,0
12,42,2.359,59.31,4.75,0.967,0
12,43,2.328,60.87,4.739,0.669,0
12,44,2.193,59.87,4.484,0.816,0
12,45,2.442,62.04,4.685,0.935,0
12,46,2.418,59.58,4.646,0.932,0
12,47,2.126,58.32,4.583,0.793,0
12,48,2.458,57.69,4.575,0.749,0
12,49,2.407,61.14,4.739,0.847,0
12,50,2.216,59.6,4.74,0.66,0
12,51,2.331,58.58,4.709,0.609,0
12,52,2.562,57.97,4.433,0.663,0
12,53,2.487,58.04,4.624,0.898,0
12,54,2.761,60.49,4.715,0.628,0
12,55,2.317,60.07,4.527,0.909,0
12,56,2.368,59.94,4.374,0.608,0
12,57,2.551,59.59,4.599,0.723,0
12,58,2.455,60.38,4.534,0.835,0
12,59,2.35,57.63,4.572,0.637,0
12,60,2.418,59.24,4.577,0.816,0
12,61,2.584,60.75,4.665,0.94,0
12,62,2.542,57.85,4.533,0.725,0
12,63,2.412,59.88,4.629,0.87,0
12,64,2.491,60.59,4.595,0.918,0
12,65,2.35,62.03,4.636,0.843,0
12,66,2.621,60.02,4.7,0.699,0
12,67,2.503,60.06,4.484,0.919,0
12,68,2.27,59.48,4.559,0.83,0
12,69,2.396,62.14,4.643,0.953,0
12,70,2.745,61.73,4.447,0.814,0
12,71,2.375,61.03,4.645,0.799,0
12,72,2.502,59.25,4.336,0.672,0
12,73,2.547,63.67,4.589,0.811,0
12,74,2.833,61.16,4.622,0.951,0
12,75,2.668,59.33,4.519,0.669,0
12,76,2.776,60.32,4.514,0.697,0
12,77,2.595,61.51,4.572,0.917,0
12,78,2.37,59.39,4.602,0.75,0
12,79,2.875,60.5,4.649,0.811,0
12,80,2.835,61.4,4.461,0.721,0
12,81,2.864,60.86,4.402,0.75,0
12,82,2.917,61.77,4.663,0.762,0
12,83,2.724,59.46,4.564,0.698,0
12,84,2.467,62.1,4.438,0.941,0
12,85,2.519,60.42,4.483,0.644,0
12,86,2.675,61.77,4.581,0.855,0
12,87,2.767,58.45,4.639,0.686,0
12,88,2.682,61.5,4.374,0.889,0
12,89,2.751,62.62,4.487,0.869,0
12,90,2.924,60.28,4.404,0.636,0
12,91,2.897,61.3,4.448,0.841,0
12,92,3.123,63.03,4.329,0.995,0
12,93,2.801,59.33,4.549,0.786,0
12,94,3.1,64.34,4.377,0.973,0
12,95,2.922,62.61,4.204,0.913,0
12,96,2.845,61.71,4.277,0.653,0
12,97,3.103,62.65,4.397,0.899,0
12,98,2.856,62.67,4.433,0.817,0
12,99,3.057,60.68,4.383,0.784,0
12,100,2.978,61.48,4.326,0.717,0
12,101,3.105,60.94,4.436,0.873,0
12,102,3.358,63.97,4.332,0.854,0
12,103,6.122,61.84,4.409,0.919,0
12,104,3.065,61.65,4.309,0.742,0
12,105,3.073,64.42,4.245,0.944,0
12,106,3.252,62.84,4.387,0.622,0
12,107,2.927,64.01,4.355,0.782,0
12,108,2.897,63.48,4.425,0.631,0
12,109,4.847,64.65,4.336,0.941,0
12,110,2.977,62.92,4.36,0.891,0
12,111,3.16,62.99,4.259,0.914,0
12,112,3.437,63.7,4.235,0.888,0
12,113,3.485,64.04,4.283,0.841,0
12,114,3.487,63.44,4.449,0.855,0
12,115,3.626,64.48,4.484,0.848,0
12,116,3.266,64.38,4.145,0.882,0
12,117,3.412,64.87,4.235,0.776,0
12,118,3.691,64.06,4.224,0.964,0
12,119,3.571,64.11,4.223,0.854,0
12,120,3.451,62.45,4.142,0.908,0
12,121,3.525,65.26,4.055,0.721,0
12,122,3.591,65.17,4.404,0.944,0
12,123,3.518,63.95,4.202,0.629,0
12,124,3.787,64.02,4.325,0.785,0
12,125,3.813,63.91,4.189,0.731,0
12,126,3.531,65.39,4.276,0.83,0
12,127,3.587,65.82,4.059,0.959,0
12,128,3.967,64.29,4.186,0.737,0
12,129,3.617,65.25,4.17,0.731,0
12,130,3.831,65.1,4.195,0.84,0
12,131,3.775,64.12,4.144,0.721,0
12,132,3.805,64.55,3.982,0.668,0
12,133,4.144,68.21,4.125,0.771,0
12,134,3.898,66.17,4.176,0.727,0
12,135,3.927,64.2,4.042,0.894,0
12,136,4.319,64.58,4.227,0.842,0
12,137,4.024,66.38,4.16,0.942,0
12,138,3.81,64.8,3.987,0.644,0
12,139,4.141,67.11,4.258,0.779,0
12,140,5.119,64.81,4.272,0.642,0
12,141,4.17,65.77,3.964,0.646,0
12,142,4.088,65.71,4.001,0.683,0
12,143,4.288,65.68,4.022,0.817,0
12,144,4.246,63.77,3.892,0.693,0
12,145,4.386,66.95,3.976,0.713,0
12,146,4.093,66.06,4.023,0.986,0
12,147,4.518,67.14,4.048,0.716,0
12,148,4.565,64.59,4.098,0.605,0
12,149,4.396,67.3,3.94,0.629,0
12,150,4.301,66.74,4.115,0.762,0
12,151,4.538,66.02,4.007,0.869,0
12,152,4.507,68.51,4.192,0.664,0
12,153,4.302,67.52,3.891,0.853,0
12,154,4.652,67.95,4.039,0.778,0
12,155,4.639,68.04,4.022,0.782,0
12,156,4.6,66.52,3.948,0.67,0
12,157,4.666,67.55,3.958,0.832,1
12,158,2.343,56.9,4.737,0.688,0
12,159,2.3,58.46,4.948,0.905,0
12,160,2.081,56.76,4.687,0.962,0
12,161,2.362,58.34,4.53,0.802,0
12,162,2.416,58.43,4.754,0.847,0
12,163,2.246,58.33,4.62,0.932,0
12,164,2.08,59.06,4.857,0.874,0
12,165,2.296,56.79,4.872,0.807,0
12,166,1.986,56.95,4.788,0.646,0
12,167,2.206,55.51,4.702,0.605,0
12,168,2.205,58.97,4.534,0.687,0
12,169,2.31,57.52,4.977,0.702,0
12,170,2.234,58.72,4.95,0.99,0
12,171,2.231,57.36,4.745,0.879,0
12,172,2.178,57.53,4.597,0.764,0
12,173,2.257,57.63,4.638,0.823,0
12,174,2.175,60.6,4.542,0.949,0
12,175,2.216,58.25,4.713,0.902,0
12,176,2.245,58.11,4.613,0.936,0
12,177,2.335,59.17,4.869,0.814,0
12,178,2.23,59.57,4.638,0.978,0
12,179,2.152,57.89,5.061,0.724,0
12,180,2.309,57.37,4.865,0.821,0
12,181,1.82,59.76,4.721,0.99,0
12,182,2.041,58.13,4.83,0.678,0
12,183,2.244,59.25,4.731,0.868,0
12,184,2.171,56.8,4.536,0.705,0
12,185,2.1,57.65,4.806,0.752,0
12,186,2.585,58.62,4.538,0.984,0
12,187,2.174,59.03,4.738,0.656,0
12,188,2.143,60.54,4.722,0.921,0
12,189,2.465,59.0,4.556,0.825,0
12,190,2.461,59.49,4.635,0.818,0
12,191,2.357,58.67,4.72,0.691,0
12,192,2.365,58.74,4.573,0.913,0
12,193,2.558,57.57,4.764,0.698,0
12,194,2.105,59.5,4.715,0.946,0
12,195,2.3,57.24,4.611,0.627,0
12,196,2.444,58.95,4.699,0.986,0
12,197,2.385,59.28,4.634,0.749,0
12,198,2.189,58.47,4.719,0.679,0
12,199,2.187,60.99,4.325,0.996,0
12,200,4.448,59.47,4.56,0.87,0
12,201,2.549,59.21,4.576,0.803,0
12,202,2.611,59.16,4.613,0.697,0
12,203,2.07,60.55,4.629,0.845,0
12,204,2.406,59.8,4.423,0.857,0
12,205,2.725,60.44,4.409,0.883,0
12,206,2.488,59.1,4.686,0.788,0
12,207,2.335,57.91,4.618,0.661,0
12,208,2.537,60.97,4.785,0.708,0
12,209,2.432,60.74,4.658,0.727,0
12,210,2.3,58.75,4.48,0.656,0
12,211,2.603,60.68,4.636,0.731,0
12,212,2.581,59.99,4.416,0.903,0
12,213,2.474,61.6,4.551,0.967,0
12,214,2.444,62.95,4.464,0.932,0
12,215,2.595,58.91,4.56,0.601,0
12,216,2.581,58.88,4.551,0.843,0
12,217,2.603,59.51,4.525,0.802,0
12,218,2.717,62.16,4.511,0.68,0
12,219,2.722,63.38,4.542,0.874,0
12,220,2.571,62.4,4.466,0.884,0
12,221,2.96,61.12,4.755,0.9,0
12,222,2.647,62.67,4.358,0.959,0
12,223,2.545,63.01,4.636,0.923,0
12,224,2.609,61.49,4.331,0.839,0
12,225,2.609,61.15,4.415,0.749,0
12,226,3.053,62.25,4.54,0.884,0
12,227,2.807,60.75,4.327,0.61,0
12,228,2.814,64.01,4.452,0.986,0
12,229,2.807,58.36,4.542,0.751,0
12,230,2.771,62.68,4.592,0.669,0
12,231,2.716,61.31,4.396,0.77,0
12,232,3.262,63.03,4.495,0.741,0
12,233,3.134,64.5,4.442,0.962,0
12,234,3.09,63.91,4.399,0.81,0
12,235,2.795,62.39,4.346,0.608,0
12,236,3.015,61.29,4.447,0.667,0
12,237,2.942,62.63,4.395,0.693,0
12,238,3.319,63.6,4.325,0.866,0
12,239,3.293,62.62,4.269,0.933,0
12,240,3.024,61.49,4.241,0.955,0
12,241,3.452,61.28,4.453,0.619,0
12,242,3.442,63.9,4.287,0.738,0
12,243,3.325,64.06,4.229,0.679,0
12,244,3.327,65.08,4.317,0.737,0
12,245,3.187,62.85,4.243,0.675,0
12,246,3.666,66.25,4.164,0.869,0
12,247,3.351,62.95,4.146,0.769,0
12,248,3.442,65.86,4.217,0.801,0
12,249,3.309,62.7,4.314,0.707,0
12,250,3.588,64.21,4.209,0.949,0
12,251,3.624,64.27,4.138,0.704,0
12,252,3.301,62.3,4.27,0.634,0
12,253,3.179,62.97,4.174,0.659,0
12,254,3.656,64.93,4.184,0.788,0
12,255,3.671,64.13,4.216,0.932,0
12,256,3.751,65.08,4.165,0.935,0
12,257,3.685,66.89,4.217,0.853,0
12,258,3.618,64.81,4.198,0.678,0
12,259,3.766,65.02,4.078,0.908,0
12,260,3.85,65.54,4.04,0.859,0
12,261,3.84,66.09,4.158,0.727,0
12,262,3.879,65.5,4.15,0.889,0
12,263,3.915,64.17,4.229,0.693,0
12,264,4.067,66.32,4.14,0.81,0
12,265,4.238,65.69,4.056,0.805,0
12,266,4.248,67.44,4.189,0.625,0
12,267,4.426,67.76,4.082,0.934,0
12,268,4.453,67.46,3.921,0.994,0
12,269,4.326,67.68,3.984,0.642,0
12,270,4.234,65.7,4.057,0.825,0
12,271,4.633,67.24,3.977,0.61,0
12,272,4.373,66.87,4.109,0.848,0
12,273,4.614,68.79,3.959,0.763,0
12,274,4.805,68.22,3.968,0.822,0
12,275,4.894,66.78,3.945,0.809,0
12,276,4.753,68.06,4.084,0.864,1
12,277,2.281,59.97,4.567,0.998,0
12,278,2.046,57.51,4.86,0.99,0
12,279,2.145,59.53,4.734,0.86,0
12,280,2.168,59.22,4.882,0.748,0
12,281,2.319,58.05,4.655,0.837,0
12,282,2.247,56.1,4.648,0.621,0
12,283,2.173,58.44,4.893,0.616,0
12,284,2.259,58.66,4.778,0.775,0
12,285,2.413,58.17,4.648,0.992,0
12,286,2.302,58.29,4.883,0.856,0
12,287,2.456,57.78,4.948,0.918,0
12,288,2.307,54.96,4.827,0.817,0
12,289,2.044,56.36,4.744,0.717,0
12,290,2.287,54.86,4.81,0.732,0
12,291,2.503,61.18,4.773,0.976,0
12,292,2.369,58.36,4.705,0.903,0
12,293,2.088,59.2,4.715,0.894,0
12,294,2.223,58.14,4.605,0.629,0
12,295,2.344,57.13,4.752,0.679,0
12,296,2.246,57.83,4.733,0.778,0
12,297,2.297,57.93,4.602,0.604,0
12,298,2.149,57.99,4.899,0.897,0
12,299,2.202,59.0,5.004,0.995,0
12,300,2.184,58.38,4.763,0.711,0
12,301,2.204,57.93,4.724,0.864,0
12,302,2.225,56.8,4.769,0.604,0
12,303,2.454,57.33,4.753,0.886,0
12,304,2.383,57.9,4.703,0.703,0
12,305,2.397,57.05,4.574,0.825,0
12,306,2.265,61.14,4.775,0.995,0
12,307,2.22,59.49,4.781,0.749,0
12,308,1.985,57.88,4.988,0.783,0
12,309,2.392,60.05,4.679,0.792,0
12,310,2.228,58.8,4.646,0.781,0
12,311,2.396,59.38,4.696,0.934,0
12,312,2.239,57.38,4.654,0.925,0
12,313,2.335,57.99,4.612,0.641,0
12,314,2.274,57.58,4.764,0.804,0
12,315,2.44,59.36,4.663,0.715,0
12,316,2.232,59.5,4.526,0.897,0
12,317,2.198,59.98,4.692,0.882,0
12,318,2.473,56.16,4.758,0.628,0
12,319,2.611,60.21,4.69,0.996,0
12,320,2.006,60.09,4.783,0.894,0
12,321,2.233,58.15,4.713,0.846,0
12,322,2.273,60.28,4.543,0.907,0
12,323,2.432,57.45,4.745,0.632,0
12,324,2.283,57.01,4.606,0.694,0
12,325,2.441,60.11,4.771,0.913,0
12,326,2.029,58.77,4.615,0.638,0
12,327,2.06,58.29,4.578,0.891,0
12,328,2.464,57.97,4.742,0.609,0
12,329,2.213,60.85,4.588,0.992,0
12,330,2.368,58.71,4.627,0.695,0
12,331,2.203,60.19,4.505,0.738,0
12,332,2.497,60.63,4.571,0.826,0
12,333,2.349,58.68,4.661,0.765,0
12,334,2.487,61.92,4.616,0.925,0
12,335,2.47,61.68,4.684,0.935,0
12,336,2.338,58.32,4.713,0.616,0
12,337,2.272,59.66,4.634,0.805,0
12,338,2.512,59.41,4.597,0.713,0
12,339,2.406,61.55,4.53,0.933,0
12,340,2.394,60.01,4.483,0.677,0
12,341,2.347,60.43,4.571,0.795,0
12,342,2.406,60.52,4.528,0.914,0
12,343,2.647,60.93,4.432,0.927,0
12,344,2.283,61.32,4.574,0.896,0
12,345,2.249,58.58,4.519,0.797,0
12,346,2.584,58.82,4.547,0.823,0
12,347,2.59,60.47,4.536,0.761,0
12,348,2.74,58.18,4.602,0.864,0
12,349,2.975,61.44,4.691,0.803,0
12,350,2.475,61.28,4.446,0.902,0
12,351,2.654,62.54,4.625,0.704,0
12,352,2.542,60.27,4.553,0.78,0
12,353,2.714,60.01,4.459,0.727,0
12,354,2.667,62.74,4.542,0.935,0
12,355,2.694,59.33,4.462,0.64,0
12,356,2.777,61.22,4.49,0.816,0
12,357,2.722,61.65,4.613,0.858,0
12,358,2.874,59.87,4.304,0.668,0
12,359,2.064,63.09,4.611,0.861,0
12,360,2.662,60.95,4.548,0.666,0
12,361,2.851,60.45,4.268,0.768,0
12,362,2.683,61.72,4.377,0.673,0
12,363,2.77,61.36,4.724,0.762,0
12,364,3.082,63.64,4.422,0.981,0
13,0,1.918,59.35,4.878,0.702,0
13,1,1.879,58.14,4.677,0.667,0
13,2,1.971,58.62,4.892,0.952,0
13,3,1.893,59.38,4.957,0.919,0
13,4,1.582,60.47,4.699,0.913,0
13,5,1.627,57.08,4.784,0.838,0
13,6,1.769,60.51,4.875,0.883,0
13,7,1.987,60.31,4.964,0.894,0
13,8,1.777,59.06,4.739,0.756,0
13,9,1.854,59.25,4.803,0.728,0
13,10,1.706,56.77,4.756,0.819,0
13,11,1.9,61.21,4.746,0.738,0
13,12,1.914,60.73,4.769,0.69,0
13,13,2.11,59.91,4.879,0.86,0
13,14,1.933,60.27,4.683,0.961,0
13,15,2.014,57.04,4.852,0.642,0
13,16,1.646,58.65,4.887,0.679,0
13,17,1.708,57.77,4.787,0.798,0
